DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,17p13.2,17,4121530.0,ZZEF1,ZZEF1,,,ENSG00000074755,,,rs113547729-A,rs113547729,0,113547729.0,intron_variant,0,0.12,8e-09,8.096910013008056,,1.09,1.06-1.12,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,5q11.1,5,50657625.0,"PARP8, EMB",AC112187.1 - AC112187.3,ENSG00000213956,ENSG00000271752,,24023.0,5234.0,rs16884025-C,rs16884025,0,16884025.0,regulatory_region_variant,1,0.93,8e-09,8.096910013008056,,1.14,1.09-1.19,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,3p25.2,3,12343858.0,PPARG,PPARG,,,ENSG00000132170,,,rs3963364-C,rs3963364,0,3963364.0,intron_variant,0,0.96,9e-09,8.045757490560675,,1.16,1.10-1.22,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,11q24.3,11,128519496.0,ETS1,ETS1,,,ENSG00000134954,,,rs11819995-T,rs11819995,0,11819995.0,intron_variant,0,0.22,1e-08,8.0,,1.06,1.04-1.08,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,7q32.1,7,128050855.0,"GCC1, PAX4",SND1,,,ENSG00000197157,,,rs150626020-T,rs150626020,0,150626020.0,intron_variant,0,0.026000000000000002,1e-08,8.0,,1.19,1.12-1.26,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,7q36.3,7,157246109.0,MNX1,UBE3C,,,ENSG00000009335,,,rs1182389-G,rs1182389,0,1182389.0,intron_variant,0,0.46,1e-08,8.0,,1.05,1.03-1.07,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,12q23.3,12,108219374.0,WSCD2,WSCD2,,,ENSG00000075035,,,rs11113776-G,rs11113776,0,11113776.0,intron_variant,0,0.46,1e-08,8.0,,1.05,1.03-1.07,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,2p16.1,2,58694642.0,"FANCL, BCL11A",LINC01122,,,ENSG00000233723,,,rs13417036-A,rs13417036,0,13417036.0,intron_variant,0,0.16,2e-08,7.698970004336019,,1.07,1.05-1.10,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,4p16.1,4,6331942.0,WFS1,PPP2R2C,,,ENSG00000074211,,,rs35678078-T,rs35678078,0,35678078.0,intron_variant,0,0.5,2e-08,7.698970004336019,,1.06,1.04-1.08,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,5q11.2,5,52798411.0,ITGA1,"PELO, ITGA1",,,"ENSG00000152684, ENSG00000213949",,,rs11410487-A,rs11410487,0,11410487.0,intron_variant,0,0.17,2e-08,7.698970004336019,,1.07,1.04-1.09,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,2q14.2,2,119473494.0,SCTR,SCTR,,,ENSG00000080293,,,rs3731600-C,rs3731600,0,3731600.0,missense_variant,0,0.95,2e-08,7.698970004336019,,1.13,1.08-1.18,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,12q24.23,12,117968891.0,KSR2,KSR2,,,ENSG00000171435,,,rs79310463-T,rs79310463,0,79310463.0,5_prime_UTR_variant,0,0.26,2e-08,7.698970004336019,,1.06,1.04-1.08,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,10q26.13,10,122435969.0,PLEKHA1,"BX842242.1, PLEKHA1",,,"ENSG00000285955, ENSG00000107679",,,rs7072204-A,rs7072204,0,7072204.0,3_prime_UTR_variant,0,0.43,2e-08,7.698970004336019,,1.05,1.03-1.07,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,Xp22.12,X,21551802.0,CNKSR2,CNKSR2,,,ENSG00000149970,,,rs6633421-A,rs6633421,0,6633421.0,intron_variant,0,0.68,3e-08,7.522878745280337,,1.04,1.03-1.06,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,6p24.3,6,7226726.0,"SSR1, RREB1",RREB1,,,ENSG00000124782,,,rs9505085-C,rs9505085,0,9505085.0,intron_variant,0,0.67,3e-08,7.522878745280337,,1.05,1.03-1.07,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,8q24.11,8,117012076.0,SLC30A8,SLC30A8,,,ENSG00000164756,,,rs531347476-C,rs531347476,0,531347476.0,intron_variant,0,0.997,3e-08,7.522878745280337,,2.16,1.64-2.83,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,15q26.1,15,89850718.0,AP3S2,"MIR5094, ARPIN-AP3S2, AP3S2",,,"ENSG00000264966, ENSG00000250021, ENSG00000157823",,,rs11435035-C,rs11435035,0,11435035.0,non_coding_transcript_exon_variant,0,0.34,3e-08,7.522878745280337,,1.07,1.04-1.09,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,1q21.3,1,154337120.0,ATP8B2,ATP8B2,,,ENSG00000143515,,,rs68062313-TA,rs68062313,0,68062313.0,intron_variant,0,0.09,3e-08,7.522878745280337,,1.1,1.06-1.13,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,17q21.2,17,42761348.0,MLX,RAMP2,,,ENSG00000131477,,,rs9892728-C,rs9892728,0,9892728.0,synonymous_variant,0,0.47,4e-08,7.397940008672037,,1.05,1.03-1.07,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,10q26.12,10,121077345.0,"WDR11, FGFR2",AC010998.3 - RPL19P16,ENSG00000278484,ENSG00000236762,,91749.0,55745.0,rs11199755-C,rs11199755,0,11199755.0,regulatory_region_variant,1,0.81,5e-08,7.301029995663981,(Conditioned),,,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,6q22.33,6,127095785.0,SOGA3,AL356534.1,,,ENSG00000286215,,,rs2800733-A,rs2800733,0,2800733.0,non_coding_transcript_exon_variant,0,0.86,9e-08,7.045757490560675,,1.0752687,[1.05-1.11],Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,15q24.3,15,77047154.0,HMG20A,TSPAN3,,,ENSG00000140391,,,rs377247337-G,rs377247337,0,377247337.0,intron_variant,0,0.99,1e-07,7.0,,1.33,1.20-1.48,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,5q11.1,5,50927276.0,"PARP8, EMB",AC022441.3 - AC022441.2,ENSG00000270830,ENSG00000251601,,23533.0,2208.0,rs202178099-C,rs202178099,0,202178099.0,regulatory_region_variant,1,0.044000000000000004,2e-07,6.698970004336019,(Conditioned),,,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,3q27.3,3,186947857.0,ST6GAL1,ST6GAL1,,,ENSG00000073849,,,rs3887925-T,rs3887925,0,3887925.0,intron_variant,0,0.43,3e-07,6.522878745280337,,1.05,1.03-1.06,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,19q13.11,19,33399932.0,PEPD,PEPD,,,ENSG00000124299,,,rs10406327-C,rs10406327,0,10406327.0,intron_variant,0,0.53,3e-07,6.522878745280337,,1.0416667,[1.03-1.06],Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,7q36.3,7,157137856.0,MNX1,AC006967.3 - UBE3C,ENSG00000269446,ENSG00000009335,,26784.0,1060.0,rs6459733-G,rs6459733,0,6459733.0,intergenic_variant,1,0.46,3e-07,6.522878745280337,,1.0526316,[1.03-1.06],Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,11p15.4,11,2836784.0,"INS-IGF2, KCNQ1","KCNQ1, KCNQ1",,,"ENSG00000282076, ENSG00000053918",,,rs76868685-C,rs76868685,0,76868685.0,intron_variant,0,0.995,3e-07,6.522878745280337,(Conditioned),,,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,10p13,10,12555882.0,"CDC123, CAMK1D",CAMK1D,,,ENSG00000183049,,,rs12569857-C,rs12569857,0,12569857.0,intron_variant,0,0.3,3e-07,6.522878745280337,,1.05,1.03-1.07,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,2p16.1,2,60356530.0,BCL11A,AC007381.1,,,,,,rs243024-A,rs243024,0,243024.0,intron_variant,0,0.68,3e-07,6.522878745280337,,1.05,1.03-1.07,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,13q31.3,13,91287915.0,MIR17HG,PPIAP23 - MIR17HG,ENSG00000214178,ENSG00000215417,,15338.0,59905.0,rs7985179-T,rs7985179,0,7985179.0,intergenic_variant,1,0.82,4e-07,6.3979400086720375,,1.06,1.04-1.09,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,2q24.3,2,164656581.0,"GRB14, COBLL1",COBLL1,,,ENSG00000082438,,,rs10195252-T,rs10195252,0,10195252.0,intron_variant,0,0.92,4e-07,6.3979400086720375,,1.0869565,[1.05-1.12],Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,7q36.3,7,157000758.0,MNX1,MNX1,,,ENSG00000130675,,,rs140751051-G,rs140751051,0,140751051.0,intron_variant,0,0.88,6e-07,6.221848749616356,,1.09,1.05-1.12,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,11q13.3,11,69633990.0,CCND1,LINC01488 - CCND1,ENSG00000285094,ENSG00000110092,,139038.0,7097.0,rs11820019-T,rs11820019,0,11820019.0,intergenic_variant,1,0.98,1e-06,6.0,,1.2345678999999998,[1.14-1.35],Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,17q21.2,17,42570011.0,MLX,MLX,,,ENSG00000108788,,,rs665268-G,rs665268,0,665268.0,missense_variant,0,0.47,2e-06,5.698970004336019,,1.04,1.02-1.06,Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,9q21.31,9,79290675.0,TLE4,AL512634.1 - CHCHD2P9,ENSG00000260995,ENSG00000186940,,92361.0,100629.0,rs17791513-A,rs17791513,0,17791513.0,intergenic_variant,1,0.95,3e-06,5.522878745280337,,1.0989010000000001,[1.05-1.14],Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
2019-05-22,30718926,Suzuki K,2019-02-04,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30718926,Identification of 28 new susceptibility loci for type 2 diabetes in the Japanese population.,Type 2 diabetes,"36,614 Japanese ancestry cases, 155,150 Japanese ancestry controls",,20q13.13,20,50215598.0,CEBPB,CEBPB - SMIM25,ENSG00000172216,ENSG00000224397,,22909.0,32045.0,rs11699802-C,rs11699802,0,11699802.0,regulatory_region_variant,1,0.54,4e-06,5.3979400086720375,,1.0416667,[1.02-1.06],Illumina [12557761] (imputed),N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST007847,Genome-wide genotyping array
